G,Num_obs,rms,U,M,Peri,Node,i,e,n,a,Tp,Perihelion_dist,Synodic_period,Orbit_type_Apollo,Orbit_type_Atira,Orbit_type_Object with perihelion distance < 1.665 AU
0.15,32,0.73,6.0,317.86548,239.36308,297.06876,3.02161,0.4542881,0.51909328,1.5333423,2459968.66947,0.8367631,2.1127058,1,0,0
0.15,152,0.34,6.0,293.00448,202.28181,26.07599,34.89082,0.3231846,0.49887183,1.5745026,2460021.79406,1.0656476,2.0249335,0,0,0
0.15,33,0.34,5.0,193.35553,76.77606,292.49387,5.69631,0.2082244,0.9365536,1.0346202,2460065.43372,0.819187,20.0922771,1,0,0
0.15,55,0.67,1.0,152.48962,99.82606,98.20143,3.64561,0.1443942,0.91193608,1.053157,2459720.28473,0.9010872,13.3783947,1,0,0
0.15,97,0.68,0.0,346.64249,335.19631,112.77854,30.05482,0.4232682,0.29932297,2.2133122,2459932.12575,1.2764875,1.4361499,0,0,0
0.15,119,0.74,0.0,332.3939,332.25762,109.73436,19.04764,0.2908426,0.42243118,1.7591333,2459952.85054,1.2475024,1.7500866,0,0,0
0.15,104,0.43,6.0,284.85935,324.97803,186.32712,18.67743,0.11371479999999999,0.80971269,1.1400277,2459980.29916,1.0103897,5.6033885,0,0,0
0.15,13,0.5700000000000001,8.0,78.75542,251.58066,344.93997,11.04135,0.4060776,0.89307814,1.0679307,2459799.31575,0.6342679999999999,10.6518195,1,0,0
0.15,264,0.62,0.0,137.76204,141.71366,333.19943,6.61196,0.3813109,0.91334814,1.0520712,2459736.66809,0.650905,13.6398405,1,0,0
0.15,55,0.49,6.0,196.09624,353.80853,19.54244,8.33981,0.5630255,0.25036178,2.4932014,2460542.16787,1.0894654,1.3405144,0,0,0
0.15,35,0.35000000000000003,5.0,198.70748,3.57882,85.86329,16.26555,0.5172105,0.28403042,2.2920609,2460455.37062,1.1065829,1.4048455,0,0,0
0.15,71,0.26,2.0,254.70272,44.56938,109.3975,8.09349,0.5096786,0.37773077,1.8953139,2460166.26283,0.929313,1.6213935,1,0,0
0.15,67,0.54,5.0,153.29183,173.38424,301.10195,13.07977,0.3623326,0.50242292,1.5670749,2459582.39482,0.9992726,2.0398153,1,0,0
0.15,48,0.9,4.0,184.42096,57.42072,86.04242,13.15203,0.6741387999999999,0.16914167,3.2381898,2460925.55947,1.0552004,1.2071632,0,0,0
0.15,125,0.91,0.0,111.02811,359.9033,192.79928,11.38909,0.5418012999999999,0.35006774,1.9938905999999998,2459570.33818,0.9135981,1.5508194,1,0,0
0.15,87,0.77,1.0,89.1836,170.07949,212.4388,3.52771,0.4177779,0.52862703,1.5148506,2459718.79201,0.8819794999999999,2.1567821,1,0,0
0.15,63,0.36,6.0,164.20067,96.87532,115.11877,1.44262,0.5503948,0.51430821,1.5428383,2459568.23488,0.6936681,2.0912557,1,0,0
0.15,140,0.66,0.0,162.1813,356.34868,40.11621,12.77168,0.5189041,0.23065439999999998,2.633267,2459184.36449,1.266854,1.3055214,0,0,0
0.15,50,0.36,5.0,28.55449,64.12834,62.33781,6.27518,0.4197261,0.58508885,1.4157552,2459838.69631,0.8215258,2.4608274,1,0,0
0.15,18,0.87,7.0,123.63253,8.56217,62.20528,3.66072,0.47818089999999996,0.36767697,1.9297087,2459551.24681,1.0069589,1.5950133,0,0,0
0.15,145,0.56,7.0,45.08747,306.1524,354.24724,20.61781,0.417197,0.50332912,1.5651934,2459797.92149,0.9121994,2.0436482,1,0,0
0.15,57,0.27,3.0,95.84708,199.36899,192.27211,10.40788,0.7699576,0.20440719999999998,2.8541179999999997,2459418.59734,0.6565681999999999,1.2616578,1,0,0
0.15,306,0.72,0.0,322.09244,16.59402,96.46614,16.72177,0.2084529,1.22547146,0.8648363,2459918.43304,0.6845587,4.1090303,0,0,0
0.15,66,0.54,7.0,175.28963,238.05433,228.52363,3.52679,0.5253336,0.39045219000000003,1.8539192,2459438.55984,0.8799931999999999,1.6560508,1,0,0
0.15,17,0.66,7.0,125.9813,96.88069,39.82556,3.67423,0.7052835,0.39594451,1.836735,2459569.32081,0.5413161,1.6714757,1,0,0
0.15,44,0.63,8.0,218.23246,237.21682,224.1112,5.1871,0.5679162999999999,0.38209499999999996,1.8808543,2460258.52694,0.8126865,1.6331183999999999,1,0,0
0.15,21,0.41000000000000003,7.0,45.23305,11.73154,213.27966,4.2278,0.2628269,0.59407581,1.4014408999999999,2459811.3598,1.0331045,2.5173118,0,0,0
0.15,24,0.62,3.0,22.04891,224.10573,61.33481,15.88945,0.47693529999999995,0.41025624,1.7937664999999998,2459833.75575,0.9382558999999999,1.7130534,1,0,0
0.15,32,0.7000000000000001,7.0,281.23108,277.92315,44.89573,9.2005,0.4058348,0.67195969,1.2909435,2460004.7227,0.7670336999999999,3.1424008,1,0,0
0.15,73,0.5,5.0,192.7335,218.04496,77.43732,9.99011,0.1520427,0.75648066,1.1929003,2460108.61142,1.0115285,4.3015786,0,0,0
0.15,17,0.62,9.0,77.19337,55.37593,17.19829,19.59926,0.5260986,0.23367319,2.6105386,2459557.1523,1.2371379,1.3107627,0,0,0
0.15,192,0.39,0.0,32.38063,91.22248,184.90068,21.66254,0.3791095,0.44861488,1.6900008999999998,2459815.32086,1.0493055,1.8354207,0,0,0
0.15,76,0.53,0.0,67.81791,5.98113,62.045,20.59429,0.4335557,0.35631763,1.9705064,2459697.17005,1.1161821,1.5662216,0,0,0
0.15,44,0.68,4.0,65.13438,52.64157,346.68761,6.16798,0.5982683,0.37727488000000003,1.8968403999999999,2459714.8556,0.7620209,1.6201784,1,0,0
0.15,32,0.93,4.0,250.36466,270.29507,128.56573,8.98663,0.2256793,0.67923487,1.2817089,2460048.91007,0.9924537,3.2170208,1,0,0
0.15,57,0.35000000000000003,5.0,11.65967,51.37803,146.03669,5.80287,0.31429599999999996,0.52381501,1.5241139000000001,2459865.24086,1.045091,2.1343078,0,0,0
0.15,155,0.9500000000000001,0.0,209.79693,152.00166,56.54384,10.64979,0.6000416,0.44736917,1.6931367,2460223.24753,0.6771842,1.8311727,1,0,0
0.15,17,0.65,8.0,189.28694,75.01368,349.68858,1.25464,0.5930295,0.27159254,2.3615156,2460516.06323,0.9610672,1.3803737,1,0,0
0.15,62,0.32,5.0,274.23723,62.94403,38.46994,5.3011,0.39250029999999997,0.60312119,1.3873935,2460029.69826,0.8428411,2.5768432,1,0,0
0.15,35,0.28,3.0,231.84914,324.96067,221.96584000000001,10.52039,0.3880901,0.36789533,1.9289451,2460235.83514,1.1803406,1.5955770999999999,0,0,0
0.15,92,0.52,7.0,105.53155,10.41793,161.05524,0.37784,0.6836308,0.25467887,2.4649462,2459473.12884,0.7798331,1.3484318,1,0,0
0.15,59,0.25,3.0,145.75815,50.70599,17.99767,8.34351,0.40469249999999996,0.35044936,1.9924428,2459471.58206,1.1861161,1.5517512,0,0,0
0.15,19,0.24,8.0,358.21488,54.13205,231.71839,6.9101,0.7469969,0.30695161,2.1764872,2459893.31564,0.550658,1.4522933,1,0,0
0.15,38,0.77,7.0,132.55483,355.47565,187.0588,24.13918,0.2371874,0.5868372900000001,1.4129417,2459661.61993,1.0778097,2.4716171,0,0,0
0.15,31,0.99,6.0,357.86367,206.8113,207.56655,7.71525,0.5913178,0.2448524,2.5304618999999997,2459896.22497,1.0341547,1.3305443,0,0,0
0.15,15,0.41000000000000003,8.0,74.18905,196.38007,326.36824,9.48011,0.4831376,0.35516613,1.9747632,2459678.6145,1.0206808,1.5633609,0,0,0
0.15,12,0.16,6.0,348.77432,143.61616,133.04109,15.09549,0.41200309999999996,0.40544149,1.8079396,2459915.18755,1.0630629,1.6988368,0,0,0
0.15,160,0.38,4.0,23.5106,184.94808,183.51439,2.75806,0.518208,0.25667523000000003,2.4521484,2459795.90331,1.1814255,1.3521248,0,0,0
0.15,246,0.62,1.0,316.17011,93.01708,22.89869,42.98411,0.4267756,0.67930576,1.2816197,2459952.0216,0.7346556999999999,3.2177656,1,0,0
0.15,417,0.59,0.0,63.77284,87.89639,30.03771,7.48983,0.3891426,0.67171808,1.291253,2459792.5601,0.7887715,3.1399824,1,0,0
0.15,16,0.34,8.0,23.62093,329.36661,46.51624,2.26447,0.5517236,0.34526871000000003,2.012324,2459819.08682,0.9020773999999999,1.5391968,1,0,0
0.15,36,0.55,5.0,353.58859,10.937380000000001,113.55218,0.99045,0.49604339999999997,0.37728166,1.8968177,2459904.4937,0.9559137999999999,1.6201965,1,0,0
0.15,15,0.14,7.0,190.23532,135.20923,167.72059,9.0761,0.16984559999999999,0.61256636,1.3730951,2460164.63683,1.1398809,2.6420873,0,0,0
0.15,148,0.6900000000000001,0.0,344.49346,130.91326,193.54585,6.27594,0.2651751,0.47459122000000004,1.627757,2459920.17347,1.1961164,1.9287201,0,0,0
0.15,80,0.81,6.0,184.69145,203.64478,12.9549,3.85244,0.45129389999999997,0.42163265,1.7613536,2460303.28509,0.9664655,1.7476088,1,0,0
0.15,35,0.26,7.0,89.04298,332.15301,29.15633,45.9536,0.143726,0.5775878999999999,1.4279861,2459733.33649,1.2227474,2.4155882,0,0,0
0.15,34,0.56,7.0,201.2257,123.64118,297.34021,4.56163,0.5731545,0.34811051,2.0013573,2460343.60316,0.8542704,1.5460581,1,0,0
0.15,39,0.8200000000000001,7.0,61.11212,219.52418,24.49342,4.5818,0.5184681999999999,0.35466101,1.9766378,2459715.18864,0.9518139999999999,1.5621093,1,0,0
0.15,115,0.66,4.0,327.98449,35.66343,61.3128,15.18607,0.0789436,1.03744698,0.9664041,2459918.3599,0.8901127,19.0127309,0,0,0
0.15,53,0.8200000000000001,4.0,68.78966,247.25504,2.40835,3.10028,0.10521839999999999,0.8202395100000001,1.1302528,2459803.63467,1.0113294,5.9600814,0,0,0
0.15,29,0.26,4.0,354.97256,124.83572,168.22037,8.69615,0.42235429999999996,0.41775921,1.7722243,2459899.5343,1.0237177,1.7356878999999998,0,0,0
0.15,16,0.5700000000000001,9.0,4.35253,161.72848,217.91682,10.57881,0.5587799,0.23537183,2.5979636,2459869.00785,1.1462738,1.3137305,0,0,0
0.15,544,0.72,0.0,48.67004,345.78969,317.40932,14.58815,0.5945720999999999,0.44978964,1.6870569999999998,2459779.29376,0.68398,1.8394447,1,0,0
0.15,19,0.36,7.0,24.53571,169.94475,222.4649,3.10808,0.5673661,0.26183303,2.4198388,2459793.79252,1.0469043,1.3617604,0,0,0
0.15,25,0.17,6.0,190.22429,336.15093,9.71892,0.4096,0.4259126,0.48131182,1.6125691999999998,2460240.2354,0.9257557,1.9544234999999999,1,0,0
0.15,75,0.34,1.0,182.08762,147.7175,43.09248,24.75693,0.42809389999999997,0.28795885,2.2711672,2460505.3397,1.2988944,1.4127561,0,0,0
0.15,79,0.72,4.0,107.38332,340.73422,177.18053,1.3886,0.18066359999999998,0.7585182500000001,1.1907631,2459745.93013,0.9756355999999999,4.3401739,1,0,0
0.15,58,0.8300000000000001,4.0,76.33398,220.88647,157.49404,6.34492,0.2752796,1.2225879,0.8661956,2459825.06361,0.6277496,4.159028,0,0,0
0.15,65,0.44,5.0,353.42684,0.65768,164.18746,14.93599,0.6273002,0.20786152,2.8224092,2459919.12279,1.0519113,1.2672614,0,0,0
0.15,38,0.9400000000000001,7.0,166.15206,350.25172,340.98789,4.42894,0.5540005,1.04571218,0.9613052,2459728.61109,0.4287416,16.3982508,0,0,0
0.15,267,0.6000000000000001,0.0,75.28345,76.86388,217.13284,37.98962,0.423139,0.45892713,1.6645884999999998,2459723.45772,0.9602362,1.8713577,1,0,0
0.15,67,0.29,1.0,346.40206,165.18846,255.13475,4.99822,0.4519125,0.29137366,2.2533874,2459934.1684,1.2350535,1.4197052000000001,0,0,0
0.15,402,0.77,0.0,278.10389,111.83346,191.85512,5.35548,0.42498549999999996,0.31481384,2.1400972,2460147.64142,1.2305869,1.4693154,0,0,0
0.15,20,0.88,8.0,334.2051,83.71918,84.40252,8.30378,0.6400203999999999,0.41821338,1.770941,2459949.17881,0.6375025999999999,1.7370771999999999,1,0,0
0.15,421,0.49,0.0,148.23534,136.69064,282.15589,4.59506,0.4732744,0.29087089,2.2559833,2459377.87394,1.1882842,1.4186778,0,0,0
0.15,26,0.21,5.0,342.72429,6.65431,11.6421,34.18871,0.1247167,0.5492847,1.4766278,2459918.95129,1.2924677,2.2588948,0,0,0
0.15,14,0.34,8.0,91.74209,65.57364,17.9609,9.7878,0.35066189999999997,0.52309874,1.5255049,2459712.11801,0.9905685,2.1310024,1,0,0
0.15,412,0.67,0.0,314.6461,224.88604,6.91658,15.04528,0.7223834,0.57658167,1.4296470000000001,2459966.15998,0.39689369999999996,2.4096457,1,0,0
0.15,21,0.72,6.0,293.58588,276.08923,8.8464,10.35728,0.5575775,0.6361924999999999,1.3388863,2459991.89312,0.5923533999999999,2.820735,1,0,0
0.15,48,0.45,7.0,356.53163,81.44133,209.87517,5.517,0.6467767,0.36310674,1.9458671,2459897.05193,0.6873256,1.5833031,1,0,0
0.15,75,0.33,7.0,151.46303,49.78582,302.84136,4.96255,0.4425227,0.70080357,1.2552739,2459671.37233,0.6997867,3.4606517,1,0,0
0.15,39,0.61,7.0,36.2362,195.08253,83.6997,11.40525,0.5560362,0.27986594,2.3147425,2459758.02299,1.0276619,1.3965557,0,0,0
0.15,404,0.76,0.0,21.26022,269.65774,245.46938,5.63354,0.3229092,0.44281134,1.7047351,2459839.48808,1.1542605,1.8157964,0,0,0
0.15,86,0.72,3.0,296.64399,292.2086,23.04792,7.9112,0.28212919999999997,0.66277599,1.3028414,2459983.0919,0.9352718,3.0530076,1,0,0
0.15,344,0.66,3.0,220.72508,157.00857,265.63193,5.15837,0.6226368999999999,0.20689745,2.8311701,2460560.65935,1.0683791,1.2656925,0,0,0
0.15,32,0.64,8.0,348.98647,77.53573,313.25939,4.88795,0.2816636,0.81081886,1.1389906,2459901.08322,0.8181784,5.6388502,1,0,0
0.15,17,0.6000000000000001,9.0,325.76716,88.50365,36.2231,15.966990000000001,0.4637229,0.54228885,1.4893003,2459950.62658,0.7986776,2.2232479,1,0,0
0.15,23,0.5700000000000001,6.0,190.58509,269.63624,308.49067,5.91056,0.2746461,0.89208303,1.0687247,2460077.40936,0.7752036,10.5384874,1,0,0
0.15,13,0.66,7.0,288.82568,284.10958,208.03587,9.80389,0.1638192,0.97003194,1.0106762,2459960.87317,0.845108,63.2782613,1,0,0
0.15,91,0.51,2.0,77.2353,97.07634,265.07669,44.77237,0.5297469,0.44157299,1.7079206999999998,2459712.59049,0.803155,1.8116634,1,0,0
0.15,48,0.38,5.0,131.29364,265.76499,220.94393,27.07642,0.7295784,0.50525843,1.5612065,2459627.64556,0.422184,2.0518563,1,0,0
0.15,54,0.37,6.0,88.62194,183.35879,357.65357,11.80626,0.5238518999999999,0.29031487,2.2588628,2459582.23847,1.0755532,1.4175433,0,0,0
0.15,32,0.24,5.0,244.55499,118.73902,235.08194,20.14947,0.0902724,0.7022316200000001,1.2535716,2460051.89734,1.1404087,3.4780905,0,0,0
0.15,17,0.33,6.0,36.19223,121.02698,57.58678,11.97496,0.5365289,0.31369969000000003,2.1451615,2459772.12775,0.9942204,1.4668789,1,0,0
0.15,29,0.55,7.0,340.35275,227.70604,215.28613,6.7123,0.3461471,0.58927368,1.4090444,2459920.84147,0.9213078,2.486811,1,0,0
0.15,37,0.31,6.0,127.06828,319.24723,91.85487,5.51149,0.15285169999999998,1.1268293,0.9145987999999999,2459774.73378,0.7748008,6.9791548,0,0,0
0.15,13,0.13,7.0,189.80153,158.10565,140.00538,9.86616,0.26230159999999997,0.47010136,1.6381049,2460249.54637,1.2084274,1.9119217,0,0,0
0.15,18,0.2,5.0,104.14253,35.45317,295.05182,3.69648,0.5543745,0.64593031,1.3253959,2459726.27126,0.5906302,2.9015991999999997,1,0,0
0.15,66,0.52,7.0,8.58861,245.02175,152.10556,2.88166,0.6901417,0.26661754,2.3908018,2459855.28677,0.7408098,1.3708222,1,0,0
0.15,35,0.29,8.0,37.12827,238.20945,221.98536000000001,5.11713,0.7070773,0.39845702,1.8290057,2459794.31988,0.5357573,1.6786283,1,0,0
0.15,36,0.9,7.0,119.32532,172.77191,241.27136,4.26413,0.6413053,0.36687279,1.9325277,2459562.25007,0.6931874,1.5929402000000001,1,0,0
0.15,14,0.85,8.0,24.0659,29.8813,297.15432,5.05758,0.4076334,0.30892135,2.1672255,2459809.59699,1.283792,1.4565208,0,0,0
0.15,74,0.38,4.0,270.54345,108.00593,284.54505,27.0029,0.5865758999999999,0.24250989,2.546731,2460256.37808,1.05288,1.3263498999999999,0,0,0
0.15,156,0.65,0.0,207.3058,113.41869,88.47227,14.01284,0.24694709999999997,0.67620533,1.2855343,2460113.31042,0.9680753,3.1855208,1,0,0
0.15,97,0.5,1.0,70.38495,345.00531,62.44726,59.84902,0.7896118999999999,0.85361181,1.1005989999999999,2459805.04454,0.23155289999999998,7.4669577,1,0,0
0.15,180,0.71,0.0,326.1174,184.51692,335.6244,24.1979,0.11932649999999999,1.08750978,0.9365133,2459918.65614,0.8247624,9.6721076,0,0,0
0.15,48,0.37,6.0,288.55138,16.02874,165.04935,6.52597,0.6381032,0.20648849,2.834907,2460233.5176,1.0259438,1.2650280999999999,0,0,0
0.15,24,0.29,9.0,158.94588,238.90403,107.02253,9.70955,0.6053201,0.43018762,1.737924,2459518.01962,0.6859236999999999,1.7745266,1,0,0
0.15,30,0.21,5.0,133.05589,274.85783,129.91809,4.48525,0.2605459,0.71552855,1.2379927,2459701.5453,0.9154388,3.649329,1,0,0
0.15,1212,0.63,0.0,329.6456,314.45206,167.53509,11.02537,0.5473051999999999,0.30268894,2.1968733,2459987.7825,0.9945130999999999,1.4432284,1,0,0
0.15,67,0.42,6.0,312.81559,43.68729,0.10951000000000001,7.4686900000000005,0.3163496,0.53341215,1.5057774,2459975.9577,1.0294253,2.1796052,0,0,0
0.15,195,0.64,0.0,257.99543,190.50689,80.60896,13.41767,0.6104016,0.23153083,2.6266173999999998,2460328.06588,1.0233259,1.3070388,0,0,0
0.15,48,0.96,7.0,72.03009,25.8188,187.38727,30.02342,0.3841679,0.37414396,1.9074078,2459694.98025,1.174643,1.6118825,0,0,0
0.15,94,0.52,5.0,17.79032,239.52386,37.6576,3.90958,0.5318253,0.40886071,1.7978459,2459843.98807,0.841706,1.7089083,1,0,0
0.15,19,0.72,7.0,142.00544,210.76697,113.04123,10.59839,0.5424534,0.31555048,2.1367653,2459437.47541,0.9776697,1.4709307,1,0,0
0.15,19,1.04,6.0,6.27055,346.63758,37.44374,6.05648,0.3172002,0.42554907000000003,1.7505302999999999,2459872.7648,1.1952617,1.7598295,0,0,0
0.15,17,0.58,8.0,39.44344,18.4469,17.95945,36.22908,0.3931686,0.41471583,1.780884,2459792.39043,1.0806963,1.7264351,0,0,0
0.15,22,0.45,7.0,149.95501,256.481,300.94122,22.96986,0.2042693,0.82743177,1.1236936,2459706.27053,0.8941574999999999,6.2310878,1,0,0
0.15,18,1.01,6.0,350.53804,236.95392,180.867,12.88519,0.1798768,0.58743125,1.4119891,2459903.60735,1.158005,2.4753041,0,0,0
0.15,23,0.9400000000000001,5.0,314.75669,189.363,198.9698,0.12169,0.6288024,0.22525869999999998,2.6751512,2460088.35044,0.9930097,1.296257,1,0,0
0.15,22,0.36,5.0,25.80588,59.95618,221.2068,6.06953,0.3413208,0.41095519,1.7917321,2459824.70511,1.1801767,1.7151369,0,0,0
0.15,111,0.8300000000000001,0.0,188.78988,166.47085,125.61253,10.17235,0.5013041,1.05583501,0.9551508999999999,2460049.65613,0.47632979999999997,14.0345138,0,0,0
0.15,192,0.78,0.0,137.47718,20.02747,321.26833,44.8109,0.0716021,1.07336892,0.9447205999999999,2459759.41991,0.8770766,11.2305626,0,0,0
0.15,76,0.89,0.0,196.09604,327.59177,11.46585,19.02429,0.7521766,0.52879416,1.5145314,2460197.458,0.37533629999999996,2.1575712,1,0,0
0.15,78,0.51,4.0,33.95322,228.41832,166.69322,8.88099,0.5106782,0.35654631000000003,1.9696637,2459792.27192,0.9637994,1.5667909999999998,1,0,0
0.15,32,0.75,3.0,233.22392,87.60536,146.74002,28.19449,0.7562025,0.44519051,1.6986561,2460172.26816,0.4141281,1.8237904,1,0,0
0.15,183,0.79,0.0,233.15408,207.65622,110.86041,17.06337,0.6300802999999999,0.23446336,2.6046701,2460428.50544,0.9635188,1.3121416,1,0,0
0.15,24,0.33,8.0,99.97756,156.40251,86.56798,2.21111,0.4715946,0.33897561,2.0371535,2459592.55972,1.0764429,1.5242171,0,0,0
0.15,601,0.72,0.0,343.14886,66.92737,300.54599,4.44841,0.4804196,0.28930819999999996,2.2640997,2459945.74633,1.1763818,1.4154939,0,0,0
0.15,37,0.89,5.0,266.50424,154.45303,232.9305,5.75985,0.4943589,0.35823636000000003,1.963464,2460148.48907,0.9928081,1.5710117000000001,1,0,0
0.15,29,0.28,7.0,66.08831,59.32576,241.1559,7.6861,0.6225824,0.27501261,2.3418962,2459647.18988,0.8838728,1.3870173000000001,1,0,0
0.15,71,0.38,4.0,31.79728,333.34891,121.51435,2.22091,0.17193699999999998,0.8296072999999999,1.1217283,2459849.17189,0.9288617,6.3179825,1,0,0
0.15,20,0.17,5.0,91.09898,219.89586,120.90416,2.04976,0.1135663,0.77961344,1.1691848,2459770.64852,1.0364048,4.7846379,0,0,0
0.15,24,0.33,7.0,197.42081,163.45758,189.93899,21.96461,0.2591906,0.57031505,1.4401006,2460172.56911,1.0668401,2.3732848,0,0,0
0.15,42,0.27,6.0,211.32623,30.51198,311.71706,2.27764,0.5389572,0.30212736,2.1995948,2460379.58982,1.0141073,1.4420425,0,0,0
0.15,53,0.58,7.0,28.40327,329.21377,75.19824,10.89102,0.33276639999999996,0.50748885,1.5566287,2459831.53173,1.038635,2.0614284,0,0,0
0.15,161,0.88,0.0,293.94229,191.0139,216.04569,21.08235,0.4177148,0.54543788,1.4835625,2460008.60952,0.8638564999999999,2.2391534,1,0,0
0.15,52,0.66,4.0,311.5399,139.5882,349.09916,1.5855000000000001,0.21438649999999998,1.00606907,0.9863949999999999,2459935.66777,0.7749252,48.1692105,0,0,0
0.15,244,0.58,0.0,160.43664,40.64706,210.17701,9.27319,0.5202941999999999,0.32539159,2.0934624,2459394.44274,1.0042461,1.4928561999999999,0,0,0
0.15,22,0.65,6.0,154.90408,274.47398,138.3977,1.1916,0.5893634,0.484456,1.6055845,2459567.7515,0.6593118,1.9666853,1,0,0
0.15,37,0.30000000000000004,3.0,5.75428,45.62079,185.07254,19.19922,0.2349316,0.79251247,1.1564636,2459880.23919,0.8847737999999999,5.1042586,1,0,0
0.15,18,0.46,5.0,292.06753,311.39986,86.04469,7.56894,0.6242664,0.25087612,2.4897926,2460158.28096,0.9354986999999999,1.3414528,1,0,0
0.15,26,0.32,7.0,262.4627,70.10735,191.16169,6.0114,0.3866099,0.49826778,1.5757748999999999,2460083.25281,0.9665646999999999,2.0224236,1,0,0
0.15,306,0.67,0.0,321.59458,341.43028,248.67335,39.5437,0.3269709,0.42040155,1.7647906,2459978.85415,1.1877554,1.7438022,0,0,0
0.15,25,0.34,7.0,78.07873,31.10996,205.82305,23.01641,0.2616909,1.25039876,0.8533038,2459825.05693,0.630002,3.7222078,0,0,0
0.15,36,0.43,6.0,312.71482,287.66264,324.60977,19.52896,0.2380475,0.7457921,1.2042709,2459950.90263,0.9175972,4.1098571,1,0,0
0.15,19,0.6900000000000001,7.0,37.26501,13.21468,175.389,5.45371,0.2037069,0.67852822,1.2825986,2459832.57964,1.0213244,3.2096181,0,0,0
0.15,39,0.77,6.0,207.80931,182.96375,108.84971,4.69226,0.4812806,0.4214381,1.7618957,2460248.62229,0.9139295,1.7470059999999998,1,0,0
0.15,24,0.61,6.0,300.10105,241.22754,186.63883,5.0611,0.2908675,0.9662242600000001,1.0133296999999999,2459949.49281,0.7185849999999999,50.8478816,1,0,0
0.15,47,0.59,6.0,184.12703,127.11958,3.09671,11.99835,0.4574948,0.39542312,1.8383492000000001,2460332.27161,0.9973139999999999,1.6699991,1,0,0
0.15,12,0.27,8.0,63.80481,303.90929,322.1205,5.85089,0.3165001,0.58412948,1.4173049,2459778.26939,0.9687277999999999,2.4549471,1,0,0
0.15,27,0.6000000000000001,7.0,339.86961,2.50389,61.78796,24.12664,0.9630038,0.25426006,2.4676522,2459966.67246,0.0912938,1.3476597,1,0,0
0.15,137,0.8300000000000001,0.0,291.07119,52.05448,39.43623,19.98552,0.5620852,0.41291896,1.7860467999999998,2460054.43062,0.7821363,1.7210182,1,0,0
0.15,28,0.39,7.0,299.44036,267.81444,58.32164,0.74658,0.4913819,0.37473397,1.9054052,2460049.10705,0.9691236,1.6134393,1,0,0
0.15,142,0.42,3.0,96.7067,8.58387,177.89796,0.56361,0.3837153,0.53925184,1.4948868,2459708.16504,0.9212758999999999,2.2081208,1,0,0
0.15,52,1.01,5.0,229.49876,354.38666,150.13107,2.20294,0.238835,0.83012266,1.121264,2460044.70719,0.8534668999999999,6.3389231,1,0,0
0.15,485,0.37,3.0,126.35361,16.14881,192.85595,3.03435,0.541445,0.31247712,2.1507531,2459483.13882,0.9862386,1.4642148,1,0,0
0.15,17,0.87,7.0,49.79407,234.92859,192.45737,9.24456,0.8409687,0.30037638,2.2081345,2459721.7277,0.3511625,1.4383577,1,0,0
0.15,39,0.91,3.0,317.30921,295.54723,149.44749,1.3453300000000001,0.030448899999999997,0.95062685,1.0243837,2459932.40804,0.9931922999999999,28.1756751,1,0,0
